title,album,artist,time,genre,tempo,filename,year,language,isDL,label,vocal,instrumental,tag
Body Over Mind (Lyrics),Body Over Mind,FDVM,"=""00:02:51""",Pop,120,FDVM - Body Over Mind (Lyrics).mp4,2023,English,1,FDVM,1,0,"Balanced,All Weather,All Season"
'Day By Day' (Lyrics),Day By Day,Framed Stories,"=""00:03:03""",Dance,127,Framed Stories - 'Day By Day' [Lyrics).mp4,2026,English,1,Framed Stories,1,0,"House,Electronic,Pop,Upbeat,All Weather,All Season,Youth/adult"
"Yes Sir, I Can Boogie",Yes Sir I Can Boogie (Paul Keenan Remix),GBX,"=""00:02:48""",Dance,130,"GBX, Baccara - Yes Sir, I Can Boogie (Paul Keenan Remix).mp4",2021,English,1,Casual Jam Records,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Mr. Belt & Wezol (Lyrics),It's Not Right But It's Okay - Mr. Belt & Wezol (Lyrics),It's Not Right But It's Okay,"=""00:02:32""",Dance,128,It's Not Right But It's Okay - Mr. Belt & Wezol (Lyrics).mp4,2024,English,1,SMC,1,0,"Pop,House,Electronic,R&B,Upbeat,All Weather,All Season,Youth/adult"
Back On 74,Volcano,Jungle,"=""00:04:00""",My Top Songs,144,Jungle - Back On 74.mp4,2023,English,1,Caiola Records,1,0,"Energetic,All Weather,All Season"
D.A.N.C.E.,Justice,Justice,"=""00:03:01""",Electronic,112,Justice - D.A.N.C.E..mp4,2007,English,1,"Ed Banger Records, Because Music",1,0,"Electro,Dance,Upbeat,All Weather,All Season,Youth/adult"
Justice – Neverender (Starring Tame Impala) (Official Video),Justice – Neverender (Starring Tame Impala) (Official Video),Justice,"=""00:03:20""",Pop,118,Justice – Neverender (Starring Tame Impala).mp4,2024,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Boy In The Picture,Boy In The Picture,"Kid Crème, Jolyon Petch","=""00:03:27""",Dance,124,"Kid Crème, Jolyon Petch - Boy In The Picture.mp4",2017,English,1,Virgin,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Clap Your Hands,Clap Your Hands,Kungs,"=""00:03:22""",Electronic,124,Kungs - Clap Your Hands.mp4,2022,English,1,Island Records,1,0,"Nu-Disco,House,Upbeat,All Weather,All Season,Youth/adult"
Lipstick,Lipstick,Kungs,"=""00:03:01""",Electronic,126,Kungs - Lipstick.mp4,2021,English,1,Island Records,1,0,"Nu-Disco,House,Upbeat,All Weather,All Season,Youth/adult"
Never Going Home,Never Going Home,Kungs,"=""00:03:03""",Electronic,122,Kungs - Never Going Home.mp4,2021,English,1,Island Records,1,0,"Nu-Disco,House,Upbeat,All Weather,All Season,Youth/adult"
All Night Long,All Night Long,"Kungs, David Guetta, Izzy Bizu","=""00:03:47""",Electronic,126,"Kungs, David Guetta, Izzy Bizu - All Night Long.mp4",2024,English,1,"Island Records, Def Jam Recordings",1,0,"House,Upbeat,All Weather,All Season"
Dancing Feet (feat. DNCE),Dancing Feet,Kygo,"=""00:03:47""",Electronic,105,Kygo - Dancing Feet.mp4,2022,English,1,"Kygo, RCA",1,0,"Synth-pop,Energetic,All Weather,All Season,Youth/adult"
Dancing Cliche,Dancing Cliché,LF SYSTEM,"=""00:02:33""",Dance,128,LF SYSTEM - Dancing Cliche.mp4,2021,English,1,Warner Records,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Trojan Horse,Trojan Horse,Luv',"=""00:02:40""",Pop,127,Luv' - Trojan Horse (Kav Verhouzer Remix).mp4,1978,English,1,Philips,1,0,"Disco,Mainstream,All Weather,All Season,Youth/adult"
Smooth Operator,Smooth Operator,"MOONLIGHT, nowifi","=""00:01:59""",Pop,130,"MOONLIGHT, nowifi - Smooth Operator.mp4",2023,English,1,"MOONLIGHT, nowifi",1,0,"Energetic,All Weather,All Season"
Rasputin (Lyrics),Rasputin,"Majestic, Boney M.","=""00:03:08""",Electronic,128,"Majestic, Boney M. - Rasputin (Lyrics).mp4",2021,English,1,Nitron Music,1,0,"House,Disco,Upbeat,All Weather,All Season"
All 4 Love,All 4 Love,Mark Knight & Rene Amesz,"=""00:03:43""",Electronic,124,Mark Knight & Rene Amesz - All 4 Love.mp4,2020,English,1,Toolroom Records,1,0,"House,Upbeat,All Weather,All Season"
Let the Sun Shine,Let The Sun Shine,Milk & Sugar,"=""00:02:49""",Electronic,123,Milk & Sugar - Let the Sun Shine (Purple Disco Machine Remix).mp4,2003,English,1,Zeitgeist,1,0,"House,Upbeat,All Weather,All Season"
Lady,Modjo (Remastered),Modjo,"=""00:03:41""",Electronic,126,Modjo - Lady (Hear Me Tonight).mp4,2013,English,1,Modjo,1,0,"Energetic,All Weather,All Season"
Don't Stop Lovin',Don't Stop Lovin',Mr. Belt & Wezol,"=""00:02:14""",Pop,109,Mr. Belt & Wezol - Don't Stop Lovin'.mp4,2025,English,1,Mr. Belt & Wezol,1,0,"Balanced,All Weather,All Season"
I Lost Myself,I Lost Myself,Mr.Nu,"=""00:02:47""",Pop,107,Mr.Nu - I Lost Myself.mp4,2023,English,1,Mr.Nu,1,0,"Balanced,All Weather,All Season"
Baby Doll,Baby Doll - Single,Møme & Ricky Ducati,"=""00:04:25""",Pop,124,Møme & Ricky Ducati - Baby Doll.mp4,2023,English,1,Møme & Ricky Ducati,1,0,"Balanced,All Weather,All Season"
ROSES (Lyrics),Roses,"Natty Rico, Les Bisous","=""00:02:56""",Pop,124,"Natty Rico, Les Bisous - ROSES (Lyrics).mp4",2025,English,1,"Natty Rico, Les Bisous",1,0,"Balanced,All Weather,All Season"
I Was Made For Lovin' You,I Was Made For Lovin' You,Oliver Heldens,"=""00:02:38""",Dance,126,Oliver Heldens - I Was Made For Lovin' You.mp4,2022,English,1,"Kangarooli Tracks, RCA",1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Solid Gold,Solid Gold (Illyus & Barrientos Remix),PNAU,"=""00:03:26""",Pop,104,PNAU - Solid Gold.mp4,2019,English,1,PNAU,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Tieduprightnow,Tieduprightnow / Tape,Parcels,"=""00:04:19""",Alternative,102,Parcels - Tieduprightnow.mp4,2018,English,1,"Because Music, Kitsuné Musique",1,0,"Nu-Disco,Funk,Balanced,All Weather,All Season"
Starry Night,Moment - Single,Peggy Gou,"=""00:05:12""",Pop,123,Peggy Gou - Starry Night.mp4,2019,English,1,Peggy Gou,1,0,"Balanced,All Weather,All Season"
"Pete Tong, Becky Hill - You Got the Love (Live) ft. Jules Buckley, The Heritage Orchestra","Pete Tong, Becky Hill - You Got the Love (Live) ft. Jules Buckley, The Heritage Orchestra","Pete Tong, Becky Hill","=""00:04:01""",Dance,107,"Pete Tong, Becky Hill - You Got the Love (Live).mp4",2021,English,1,Pete Tong,1,0,"Upbeat,All Weather,All Season,Youth/adult"
I'll Be Missing You,I'll Be Missing You,Puff Daddy [feat. Faith Evans & 112],"=""00:04:32""",Hip Hop,110,Puff Daddy [feat. Faith Evans & 112] - I'll Be Missing You.mp4,1997,English,1,Bad Boy Entertainment,1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Body Funk,Soulmatic,Purple Disco Machine,"=""00:04:16""",Electronic,122,Purple Disco Machine - Body Funk.mp4,2019,English,1,Purple Disco Machine,1,0,"Energetic,All Weather,All Season"
Dopamine,Dopamine,Purple Disco Machine,"=""00:03:58""",Dance,118,Purple Disco Machine - Dopamine.mp4,2021,English,1,Sweat It Out!,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Emotion,Emotion EP,Purple Disco Machine,"=""00:03:05""",Dance,122,Purple Disco Machine - Emotion.mp4,2019,English,1,Purple Disco Machine,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Fireworks,Fireworks,Purple Disco Machine,"=""00:03:52""",Dance,118,Purple Disco Machine - Fireworks.mp4,2021,English,1,Columbia,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
In My Arms,In My Arms,Purple Disco Machine,"=""00:03:25""",Dance,120,Purple Disco Machine - In My Arms.mp4,2020,English,1,Club Sweat,1,0,"House,Nu-Disco,Upbeat,All Weather,All Season,Youth/adult"
Playbox,Playbox,Purple Disco Machine,"=""00:03:58""",Dance,124,Purple Disco Machine - Playbox.mp4,2021,English,1,Sweat It Out!,1,0,"House,Nu-Disco,Upbeat,All Weather,All Season,Youth/adult"
Wake Up!,Wake Up!,"Purple Disco Machine, Bosq","=""00:03:54""",Dance,122,"Purple Disco Machine, Bosq - Wake Up!.mp4",2022,English,1,Sweat It Out!,1,0,"Nu-Disco,Upbeat,All Weather,All Season,Youth/adult"
Something On My Mind,Something On My Mind,"Purple Disco Machine, Duke Dumont, Nothing But Thieves","=""00:03:36""",Dance,118,"Purple Disco Machine, Duke Dumont, Nothing But Thieves - Something On My Mind.mp4",2023,English,1,Sony Music,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Substitution,Substitution,"Purple Disco Machine, Kungs","=""00:03:02""",Electronic,124,"Purple Disco Machine, Kungs - Substitution.mp4",2023,English,1,Columbia,1,0,"Nu-Disco,Energetic,All Weather,All Season"
At The Disko,Exotica,"Purple Disco Machine, Lorenz Rhode","=""00:04:31""",Dance,122,"Purple Disco Machine, Lorenz Rhode - At The Disko.mp4",2022,English,1,Purple Disco Machine,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Hypnotized,Hypnotized,"Purple Disco Machine, Sophie and the Giants","=""00:03:16""",Dance,108,"Purple Disco Machine, Sophie and the Giants - Hypnotized.mp4",2020,English,1,Sweat It Out!,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Beat Of Your Heart,Beat Of Your Heart,"Purple Disco Machine, ÁSDÍS","=""00:03:48""",Dance,121,"Purple Disco Machine, ÁSDÍS - Beat Of Your Heart.mp4",2024,English,1,Columbia,1,0,"Nu-Disco,House,Upbeat,All Weather,All Season,Youth/adult"
She's On My Mind,Mid Air,Romy,"=""00:03:01""",Dance,119,Romy - She's On My Mind.mp4,2023,English,1,Romy,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Spiller ft. Sophie Ellis-Bextor - Groovejet [Purple Disco Machine & Lorenz Rhode Extended Remix],Spiller ft. Sophie Ellis-Bextor - Groovejet [Purple Disco Machine & Lorenz Rhode Extended Remix],Spiller ft. Sophie Ellis-Bextor,"=""00:07:06""",Pop,123,Spiller ft. Sophie Ellis-Bextor - Groovejet.mp4,2021,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Music Sounds Better With You,Music Sounds Better With You,Stardust,"=""00:04:23""",Electronic,123,Stardust - Music Sounds Better With You.mp4,1998,English,1,Roulé,1,0,"House,French House,Upbeat,All Weather,All Season"
Disco Inferno,Disco Inferno - Single,Syzz & Nora Van Elken,"=""00:02:12""",Pop,126,Syzz & Nora Van Elken - Disco Inferno.mp4,2022,English,1,Syzz & Nora Van Elken,1,0,"Energetic,All Weather,All Season"
Sunshine ft Dan Harkna,Sunshine,TIEKS,"=""00:03:02""",Dance,117,TIEKS - Sunshine ft Dan Harkna.mp4,2016,English,1,TIEKS,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Waterfalls (DE SOFFER Official Remix) (Lyrics),CrazySexyCool,TLC,"=""00:03:51""",90s,118,TLC - Waterfalls (DE SOFFER Official Remix) [Lyrics].mp4,1994,English,1,TLC,1,0,"R&B,Smooth,All Weather,All Season"
Don't You Want Me,Dare,The Human League,"=""00:03:30""",New Wave,122,The Human League - Don't You Want Me.mp4,1981,English,1,Virgin,1,0,"Synth-pop,Mainstream,All Weather,All Season,Youth/adult"
One On One,One On One,The Knocks & SOFI TUKKER,"=""00:03:41""",Dance,124,The Knocks & SOFI TUKKER - One On One.mp4,2023,English,1,Sofi Tukker LLC,1,0,"Disco,Nu-Disco,Upbeat,All Weather,All Season,Youth/adult"
How Will I Know ) (Lyrics),Whitney Houston (The Deluxe Anniversary Edition),Whitney Houston,"=""00:04:34""",Pop,119,Whitney Houston - How Will I Know (Lyrics)).mp4,1985,English,1,Whitney Houston,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Dance and Chant,Dance And Chant,Yolanda Be Cool,"=""00:03:11""",Electronic,124,Yolanda Be Cool - Dance and Chant.mp4,2019,English,1,"Sweat It Out!, Kontor Records",1,0,"House,Upbeat,All Weather,All Season"
Give In To Me,Give In To Me,ay-Mill & Lucas Meyer & DeejaVu,"=""00:02:47""",Pop,109,ay-Mill & Lucas Meyer & DeejaVu - Give In To Me.mp4,2025,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Amateur at best,AMATEUR AT BEST,Brenn!,"=""00:03:25""",Folk,150,Brenn! - Amateur at best.mp3,2026,English,1,Brenn!,1,0,"Energetic,All Weather,All Season"
Shoshana Ami (Lyrics),You Break Me - Shoshana Ami (Official Lyric Video),You Break Me,"=""00:03:43""",Pop,74,You Break Me - Shoshana Ami (Lyrics).mp3,2025,English,1,Ed Sheeran,1,0,"Calm,Rainy,All Season"
Flue i et spind,Vild Ungdom,APHACA,"=""00:04:14""",Pop,130,APHACA - Flue i et spind (Live).mp4,2026,English,1,APHACA,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Diet Pepsi (Lyrics),Diet Pepsi,Addison Rae,"=""00:02:46""",Pop,150,Addison Rae - Diet Pepsi (Lyrics).mp4,2024,English,1,Columbia,1,0,"Future Pop,Mainstream,All Weather,All Season,Youth/adult"
Fever Dream (Lyrics),Fever Dream,Alex Warren,"=""00:02:51""",Pop,108,Alex Warren - Fever Dream (Lyrics).mp4,2026,English,1,Atlantic,1,0,"Mainstream,All Weather,All Season,Youth/adult"
I just might,I just might,Alexia,"=""00:02:09""",Pop,125,Alexia - I just might.mp4,2026,English,1,Alexia,1,0,"Energetic,All Weather,All Season"
ANNA BUTKEVYCH - LOVE HIGH,ANNA BUTKEVYCH - LOVE HIGH,Anna Butkevych,"=""00:03:26""",Pop,122,Anna Butkevych - Love high.mp4,2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
ANOTR ft. 54 Ultra - Talk To You [No Art],ANOTR ft. 54 Ultra - Talk To You [No Art],Anotr ft. 54 Ultra,"=""00:03:09""",Electronic,132,Anotr ft. 54 Ultra - Talk To You.mp4,2026,English,1,SMC,1,0,"Dance,Electro,House,Upbeat,All Weather,All Season,Youth/adult"
hate that i made you love me (Lyrics),hate that i made you love me,Ariana Grande,"=""00:03:18""",Pop,96,Ariana Grande - hate that i made you love me (Lyrics).mp4,2026,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
SWIM (Lyrics),ARIRANG,BTS,"=""00:02:38""",Pop,185,BTS - SWIM (Lyrics).mp4,2026,English,1,BTS,1,0,"Mainstream,All Weather,All Season,Youth/adult"
iloveitiloveitiloveit (Lyrics),iloveitiloveitiloveit,Bella Kay,"=""00:03:03""",Indie,143,Bella Kay - iloveitiloveitiloveit (Lyrics).mp4,2026,English,1,Bella Kay,1,0,"Fresh,All Weather,All Season"
Beautiful Things (Lyrics),Beautiful Things,Benson Boone,"=""00:03:01""",Pop,106,Benson Boone - Beautiful Things (Lyrics).mp4,2024,English,1,"Night Street Records, Warner Records",1,0,"Indie Pop,Mainstream,All Weather,All Season,Youth/adult"
Sorry I'm Here For Someone Else,Sorry I'm Here For Someone Else,Benson Boone,"=""00:02:36""",Pop,151,Benson Boone - Sorry I'm Here For Someone Else.mp4,2025,English,1,Benson Boone,1,0,"Energetic,All Weather,All Season"
All Facts,All Facts - Single,Big Grip,"=""00:02:26""",Electronic,136,Big Grip - All Facts.mp4,2026,English,1,Big Grip,1,0,"Hip Hop,Electronica,Ambient,Energetic,Rainy,All Season"
Birds of a feather,HIT ME HARD AND SOFT,Billie Eilish,"=""00:03:51""",Alternative,105,Billie Eilish - Birds of a feather.mp4,2024,English,1,"Darkroom, Interscope Records",1,0,"Balanced,All Weather,All Season"
Michael Jackson (Lyrics),Michael Jackson,Billie Jean,"=""00:04:55""",Pop,117,Billie Jean - Michael Jackson (Lyrics).mp4,2025,English,1,Billie Jean,1,0,"Balanced,All Weather,All Season"
So What,So What?,Blair Davie,"=""00:02:53""",Alternative,124,Blair Davie - So What.mp4,2026,English,1,Blair Davie,1,0,"Balanced,All Weather,All Season"
Locked Out Of Heaven,Unorthodox Jukebox,Bruno Mars,"=""00:03:54""",Pop,144,Bruno Mars - Locked Out Of Heaven.mp4,2012,English,1,Atlantic,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Risk It All (Lyrics),The Romantic,Bruno Mars,"=""00:03:24""",Pop,172,Bruno Mars - Risk It All (Lyrics).mp4,2026,English,1,Bruno Mars,1,0,"Mainstream,All Weather,All Season,Youth/adult"
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,"=""00:03:34""",Pop,143,Bruno Mars - When I Was Your Man.mp4,2012,English,1,Atlantic,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Who Knows,Son Of Spergy,Daniel Caesar,"=""00:03:46""",Singer Songwriter,121,Daniel Caesar - Who Knows.mp4,2025,English,1,Daniel Caesar,1,0,"Balanced,All Weather,All Season"
Darin feat. Eloise - Falling In love (Music Video),Darin feat. Eloise - Falling In love (Music Video),Darin feat. Eloise,"=""00:02:01""",Pop,95,Darin feat. Eloise - Falling In love.mp4,2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Raindance (Lyrics),The Boy Who Played the Harp,"Dave, Tems","=""00:03:39""",Pop,142,"Dave, Tems - Raindance (Lyrics).mp4",2025,English,1,Dave,1,0,"Upbeat,All Weather,All Season"
Freakin’ Out (Lyrics),Freakin' Out Single,Dexter and The Moonrocks,"=""00:03:38""",Rock,124,Dexter and The Moonrocks - Freakin’ Out (Lyrics).mp4,2026,English,1,Severance Records,1,0,"Grunge,Country Rock,Alternative Rock,Energetic,All Weather,All Season"
End Of Beginning,DECIDE,Djo,"=""00:02:39""",Alternative,161,Djo - End Of Beginning.mp4,2022,English,1,AWAL Recordings,1,0,"Alternative Rock,Alt-pop,Mainstream,All Weather,All Season,Youth/adult"
Anxiety,Anxiety,Doechii,"=""00:04:09""",Hip Hop,129,Doechii - Anxiety.mp4,2025,English,1,"Capitol Records, Top Dawg Entertainment",1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Babydoll (Lyrics),"Don't Forget About Me, Demos [Explicit]",Dominic Fike,"=""00:01:38""",Alternative,165,Dominic Fike - Babydoll (Lyrics).mp4,2018,English,1,Dominic Fike,1,0,"Energetic,All Weather,All Season"
White Keys (Lyrics),White Keys,Dominic Fike,"=""00:02:25""",Alternative,163,Dominic Fike - White Keys (Lyrics).mp4,2025,English,1,Columbia,1,0,"Energetic,All Weather,All Season"
Janice STFU,ICEMAN,Drake,"=""00:03:56""",Rage,126,Drake - Janice STFU.mp4,2026,English,1,Drake,1,0,"Energetic,All Weather,All Season"
National Treasures,ICEMAN,Drake,"=""00:03:28""",Pop Rap,129,Drake - National Treasures.mp4,2026,English,1,Drake,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Azizam (Lyrics),Azizam,Ed Sheeran,"=""00:02:42""",Pop,129,Ed Sheeran - Azizam (Lyrics).mp4,2025,English,1,"Gingerbread Man Records, Atlantic",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Sapphire (Lyrics),Sapphire,Ed Sheeran,"=""00:02:59""",Pop,95,Ed Sheeran - Sapphire (Lyrics).mp4,2025,English,1,Gingerbread Man Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Choosin' Texas (Lyrics),Choosin’ Texas,Ella Langley,"=""00:03:52""",Country,112,Ella Langley - Choosin' Texas (Lyrics).mp4,2025,English,1,Ella Langley,1,0,"Balanced,All Weather,All Season"
NOBLE (Lyrics),NOBLE,F3miii,"=""00:03:06""",Pop,93,F3miii - NOBLE (Lyrics).mp4,2026,English,1,F3miii,1,0,"Balanced,All Weather,All Season"
Mi Corazon,Mi Corazon,Fly Project,"=""00:02:30""",Pop,98,Fly Project - Mi Corazon (bam bam bam).mp4,2026,English,1,Fly Project,1,0,"Mainstream,All Weather,All Season,Youth/adult"
GETRICHZAY - Geekin All Night (Official Video),GETRICHZAY - Geekin All Night (Official Video),Getrichzaj,"=""00:02:01""",Pop,145,Getrichzaj - Geekin All Night.mp4,2026,English,1,SMC,1,0,"Energetic,All Weather,All Season"
Hit the Wall (Lyrics),Gracie Abrams – Hit the Wall (Lyrics),Gracie Abrams,"=""00:03:15""",Pop,161,Gracie Abrams – Hit the Wall (Lyrics).mp4,2026,English,1,SMC,1,0,"Energetic,All Weather,All Season"
As It Was,As It Was,Harry Styles,"=""00:02:46""",Pop,172,Harry Styles - As It Was.mp4,2022,English,1,"Erskine Records, Columbia, Sony Music",1,0,"Mainstream,All Weather,All Season,Youth/adult"
drunk text (Lyrics),drunk text,Henry Moodie,"=""00:03:07""",Pop,126,Henry Moodie - drunk text (Lyrics).mp4,2023,English,1,Henry Moodie,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Hildah Watiri ft Jaywillz Worst Dayz [Official Video],Hildah Watiri ft Jaywillz Worst Dayz [Official Video],Hildah Watiri ft. Jaywillz,"=""00:02:59""",Pop,103,Hildah Watiri ft. Jaywillz - Worst Dayz.mp4,2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Golden (Lyrics),GOLDEN,Huntrix,"=""00:03:12""",Pop,123,Huntrix - Golden (Lyrics).mp4,2025,English,1,Huntrix,1,0,"Balanced,All Weather,All Season"
"Big Guy (from ""The SpongeBob Movie: Search for SquarePants”)",Big Guy,Ice Spice,"=""00:02:38""",Pop,115,Ice Spice - Big Guy from.mp4,2025,English,1,Ice Spice,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Car's Outside (Lyrics),You,James Arthur,"=""00:04:08""",Pop,149,James Arthur - Car's Outside (Lyrics).mp4,2019,English,1,Columbia,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Train Wreck (Lyrics),Back from the Edge,James Arthur,"=""00:03:29""",Pop,75,James Arthur - Train Wreck (Lyrics).mp4,2016,English,1,James Arthur,1,0,"Mainstream,All Weather,All Season,Youth/adult"
On the Floor (feat. Pitbull),LOVE? (Deluxe Edition),Jennifer Lopez,"=""00:04:45""",Pop,130,Jennifer Lopez - On The Floor.mp4,2011,English,1,Jennifer Lopez,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Daisies,SWAG,Justin Bieber,"=""00:02:56""",Pop,110,Justin Bieber - Daisies.mp4,2025,English,1,Justin Bieber,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Beauty And A Beat (Lyrics),"Justin Bieber, Nicki Minaj – Beauty And A Beat (Lyrics)","Justin Bieber, Nicki Minaj","=""00:03:48""",Electronic,128,"Justin Bieber, Nicki Minaj – Beauty And A Beat (Lyrics).mp4",2025,English,1,SMC,1,0,"Dance,Electro,House,Pop,Upbeat,All Weather,All Season,Youth/adult"
PINKY UP (Lyrics),PINKY UP,KATSEYE,"=""00:02:12""",Pop,152,KATSEYE - PINKY UP (Lyrics).mp4,2026,English,1,HYBE/Geffen,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Golden,Golden,KPop Demon Hunters,"=""00:03:19""",Pop,123,KPop Demon Hunters - Golden.mp4,2025,English,1,KPop Demon Hunters,1,0,"Balanced,All Weather,All Season"
How it's done,How It's Done,KPop Demon Hunters,"=""00:03:04""",Pop,162,KPop Demon Hunters - How it's done.mp4,2025,English,1,KPop Demon Hunters,1,0,"Energetic,All Weather,All Season"
Soda Pop (Lyrics),Soda Pop,KPop Demon Hunters,"=""00:02:50""",Pop,124,KPop Demon Hunters - Soda Pop (Lyrics).mp4,2025,English,1,KPop Demon Hunters,1,0,"Mainstream,All Weather,All Season"
Internet Girl,Internet Girl,Katseye,"=""00:02:46""",Pop,130,Katseye - Internet Girl.mp4,2026,English,1,"HYBE X Geffen, HYBE UMG LLC",1,0,"K-pop,Mainstream,All Weather,All Season,Youth/adult"
The One That Got Away (Lyrics),Katy Perry – The One That Got Away (Lyrics),Katy Perry,"=""00:03:47""",Pop,134,Katy Perry – The One That Got Away (Lyrics).mp4,2026,English,1,SMC,1,0,"Energetic,All Weather,All Season"
Luther,GNX,Kendrick Lamar,"=""00:02:58""",Pop,137,Kendrick Lamar - Luther.mp4,2024,English,1,Kendrick Lamar,1,0,"Energetic,All Weather,All Season"
TV off,GNX,Kendrick Lamar,"=""00:03:41""",Hip Hop,100,Kendrick Lamar - TV off.mp4,2024,English,1,Kendrick Lamar,1,0,"Balanced,All Weather,All Season"
luther (Lyrics),GNX,Kendrick Lamar,"=""00:02:58""",Pop,137,Kendrick Lamar - luther (Lyrics).mp4,2024,English,1,Kendrick Lamar,1,0,"Energetic,All Weather,All Season"
All The Stars,All The Stars,"Kendrick Lamar, SZA","=""00:03:50""",Hip Hop,97,"Kendrick Lamar, SZA - All The Stars.mp4",2018,English,1,"Top Dawg Entertainment, Aftermath Entertainment, Interscope Records",1,0,"Confident,All Weather,All Season,Youth/adult"
See You Dancing (Lyrics),See You Dancing,Kids That Fly,"=""00:03:57""",Alternative,92,Kids That Fly - See You Dancing (Lyrics).mp4,2026,English,1,Kids That Fly,1,0,"Balanced,All Weather,All Season"
Madwoman,A Matter of Time: The Final Hour,Laufey,"=""00:04:44""",Pop,116,Laufey - Madwoman.mp4,2026,English,1,Laufey,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Industry Baby (Lyrics),Industry Baby,Lil Nas X,"=""00:03:33""",Hip Hop,150,Lil Nas X - Industry Baby (Lyrics).mp4,2021,English,1,Kiss Klassics,1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Geeker,GEEKER,LilGoatD3,"=""00:02:16""",Hip Hop,105,LilGoatD3 - Geeker.mp4,2026,English,1,Lilgoatd3,1,0,"Electronic,Energetic,All Weather,All Season"
Humble Flex,Humble Flex,MC Jin,"=""00:02:54""",Pop,172,MC Jin - Humble Flex.mp4,2026,English,1,MC Jin,1,0,"Energetic,All Weather,All Season"
Baby Blue,Baby Blue,Mai Anna,"=""00:04:21""",Pop,136,Mai Anna - Baby Blue.mp4,2026,English,1,Mai Anna,1,0,"Energetic,All Weather,All Season"
Beautiful Freeks,Beautiful Freeks,Meek,"=""00:02:37""",Pop,95,Meek - Beautiful Freeks.mp4,2026,English,1,MEEK,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Chicago (Lyrics),Xscape,Michael Jackson,"=""00:04:05""",Pop,178,Michael Jackson - Chicago (Lyrics).mp4,2014,English,1,Michael Jackson,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Human Nature (Lyrics),Michael Jackson – Human Nature (Lyrics),Michael Jackson,"=""00:04:08""",Pop,92,Michael Jackson – Human Nature (Lyrics).mp4,2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
What I Want,I’m The Problem,"Morgan Wallen, Tate McRae","=""00:03:05""",Pop,115,"Morgan Wallen, Tate McRae - What I Want.mp4",2025,English,1,Morgan Wallen,1,0,"Balanced,All Weather,All Season"
Stargazing,Stargazing,Myles Smith,"=""00:02:53""",Pop,123,Myles Smith - Stargazing.mp4,2024,English,1,"RCA, Sony Music",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Leverage,Leverage,NoCap,"=""00:02:54""",Pop,124,NoCap - Leverage.mp4,2026,English,1,NoCap,1,0,"Balanced,All Weather,All Season"
Man I Need (Lyrics),Man I Need,Olivia Dean,"=""00:03:04""",Pop,119,Olivia Dean - Man I Need (Lyrics).mp4,2025,English,1,Capitol Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
So Easy (To Fall In Love) (Lyrics),The Art of Loving,Olivia Dean,"=""00:02:49""",Pop,140,Olivia Dean - So Easy (To Fall In Love) (Lyrics).mp4,2025,English,1,Capitol Records,1,0,"Indie Pop,Neo Soul,Mainstream,All Weather,All Season,Youth/adult"
